,datetime,open,high,low,close,volume
1563,2017-10-25 02:00:00.000,5364.98,5420.99,5309.86,5375.0,59.202983
1564,2017-10-25 02:30:00.000,5390.98,5396.98,5289.11,5299.0,109.976604
1565,2017-10-25 03:00:00.000,5298.98,5444.96,5286.98,5437.98,64.980444
1566,2017-10-25 03:30:00.000,5437.97,5527.0,5400.0,5515.96,93.313876
1567,2017-10-25 04:00:00.000,5515.93,5526.99,5445.02,5478.0,42.470147
1568,2017-10-25 04:30:00.000,5478.0,5512.95,5478.0,5496.38,44.069603
1569,2017-10-25 05:00:00.000,5496.38,5499.97,5428.74,5428.74,50.404289
1570,2017-10-25 05:30:00.000,5429.97,5494.99,5427.72,5435.47,59.422799
1571,2017-10-25 06:00:00.000,5435.47,5455.46,5418.98,5433.02,38.93567
1572,2017-10-25 06:30:00.000,5433.03,5478.99,5430.01,5469.94,46.567301
1573,2017-10-25 07:00:00.000,5460.02,5519.5,5460.01,5490.28,40.582228
1574,2017-10-25 07:30:00.000,5490.31,5550.0,5475.55,5541.51,54.357979
1575,2017-10-25 08:00:00.000,5532.02,5650.0,5532.01,5650.0,58.81209
1576,2017-10-25 08:30:00.000,5650.0,5650.0,5590.4,5593.18,43.578108
1577,2017-10-25 09:00:00.000,5591.21,5593.18,5559.69,5584.97,35.835587
1578,2017-10-25 09:30:00.000,5563.01,5598.0,5563.01,5593.04,44.185128
1579,2017-10-25 10:00:00.000,5593.04,5597.0,5482.0,5500.02,80.667425
1580,2017-10-25 10:30:00.000,5500.05,5559.74,5482.0,5500.02,65.719901
1581,2017-10-25 11:00:00.000,5500.01,5517.99,5440.06,5443.97,44.569254
1582,2017-10-25 11:30:00.000,5443.95,5489.98,5440.06,5469.98,51.528486
1583,2017-10-25 12:00:00.000,5469.99,5469.99,5375.0,5429.98,47.80922
1584,2017-10-25 12:30:00.000,5401.93,5479.97,5400.05,5434.02,59.924343
1585,2017-10-25 13:00:00.000,5434.03,5500.01,5434.01,5459.98,37.032019
1586,2017-10-25 13:30:00.000,5456.44,5500.0,5456.16,5462.22,35.549452
1587,2017-10-25 14:00:00.000,5465.02,5500.0,5457.02,5465.03,21.132314
1588,2017-10-25 14:30:00.000,5499.99,5500.0,5466.0,5474.96,51.012563
1589,2017-10-25 15:00:00.000,5474.97,5474.97,5400.0,5456.16,46.315038
1590,2017-10-25 15:30:00.000,5456.16,5457.0,5430.0,5456.11,32.041084
1591,2017-10-25 16:00:00.000,5430.22,5517.94,5430.0,5515.99,23.50798
1592,2017-10-25 16:30:00.000,5480.03,5515.97,5476.92,5480.01,29.404799
1593,2017-10-25 17:00:00.000,5480.01,5514.82,5476.7,5499.95,70.861207
1594,2017-10-25 17:30:00.000,5499.94,5499.94,5443.32,5496.0,27.769035
1595,2017-10-25 18:00:00.000,5494.98,5517.9,5494.98,5499.01,43.778667
1596,2017-10-25 18:30:00.000,5497.05,5518.0,5497.05,5517.99,31.366887
1597,2017-10-25 19:00:00.000,5516.99,5517.0,5497.01,5497.09,50.143307
1598,2017-10-25 19:30:00.000,5497.09,5588.0,5497.08,5580.07,49.634248
1599,2017-10-25 20:00:00.000,5580.09,5649.51,5569.03,5598.01,34.83638
1600,2017-10-25 20:30:00.000,5598.03,5630.0,5572.03,5609.0,22.60424
1601,2017-10-25 21:00:00.000,5609.0,5630.0,5590.02,5630.0,21.425342
1602,2017-10-25 21:30:00.000,5612.2,5684.32,5600.55,5610.58,37.106279
1603,2017-10-25 22:00:00.000,5615.03,5649.98,5615.01,5637.97,54.941057
1604,2017-10-25 22:30:00.000,5637.98,5644.99,5621.0,5644.97,43.597856
1605,2017-10-25 23:00:00.000,5644.97,5689.94,5619.94,5687.98,40.790449
1606,2017-10-25 23:30:00.000,5660.21,5704.96,5660.2,5689.99,73.11142
1607,2017-10-26 00:00:00.000,5670.1,5715.5,5670.0,5680.0,49.597636
1608,2017-10-26 00:30:00.000,5680.0,5704.0,5670.02,5704.0,23.914221
1609,2017-10-26 01:00:00.000,5703.99,5710.8,5681.02,5695.01,24.118933
1610,2017-10-26 01:30:00.000,5700.01,5711.72,5670.0,5680.01,70.073225
1611,2017-10-26 02:00:00.000,5680.01,5694.91,5670.0,5676.96,62.901653
1612,2017-10-26 02:30:00.000,5676.95,5683.0,5670.1,5682.65,25.565678
1613,2017-10-26 03:00:00.000,5682.66,5699.99,5670.0,5672.01,65.366026
1614,2017-10-26 03:30:00.000,5681.87,5734.99,5671.04,5719.99,52.093534
1615,2017-10-26 04:00:00.000,5719.99,5733.86,5681.89,5682.01,34.551846
1616,2017-10-26 04:30:00.000,5682.02,5723.01,5681.97,5713.08,33.840703
1617,2017-10-26 05:00:00.000,5713.08,5735.02,5713.07,5722.01,30.00425
1618,2017-10-26 05:30:00.000,5722.01,5722.02,5670.03,5699.99,61.455293
1619,2017-10-26 06:00:00.000,5699.97,5699.97,5670.03,5670.05,51.896401
1620,2017-10-26 06:30:00.000,5670.06,5700.0,5650.0,5690.02,35.906489
1621,2017-10-26 07:00:00.000,5690.02,5706.0,5650.03,5687.97,22.92901
1622,2017-10-26 07:30:00.000,5687.97,5700.02,5655.0,5669.13,46.702046
1623,2017-10-26 08:00:00.000,5669.17,5698.0,5656.19,5693.01,57.369519
1624,2017-10-26 08:30:00.000,5693.02,5714.99,5681.22,5713.98,78.278903
1625,2017-10-26 09:00:00.000,5712.0,5714.96,5681.22,5702.14,38.192816
1626,2017-10-26 09:30:00.000,5702.13,5730.0,5702.13,5714.05,31.587517
1627,2017-10-26 10:00:00.000,5719.98,5735.8,5714.05,5725.05,21.018522
1628,2017-10-26 10:30:00.000,5725.04,5740.99,5725.02,5740.97,27.943218
1629,2017-10-26 11:00:00.000,5740.96,5831.99,5738.0,5821.1,48.484117
1630,2017-10-26 11:30:00.000,5823.11,5853.99,5800.32,5853.99,24.699934
1631,2017-10-26 12:00:00.000,5845.03,5919.96,5845.03,5909.98,45.655484
1632,2017-10-26 12:30:00.000,5894.02,5909.96,5870.03,5904.99,65.19552
1633,2017-10-26 13:00:00.000,5904.98,5939.99,5890.02,5900.04,50.131261
1634,2017-10-26 13:30:00.000,5900.02,5913.92,5850.01,5854.06,67.574698
1635,2017-10-26 14:00:00.000,5854.17,5900.01,5852.1,5899.92,43.191958
1636,2017-10-26 14:30:00.000,5899.87,5899.88,5868.14,5889.86,44.682618
1637,2017-10-26 15:00:00.000,5889.87,5900.01,5873.37,5900.01,35.737478
1638,2017-10-26 15:30:00.000,5900.01,5920.0,5880.1,5918.99,51.479063
1639,2017-10-26 16:00:00.000,5918.92,5925.0,5900.12,5902.21,50.997185
1640,2017-10-26 16:30:00.000,5902.21,5930.0,5902.21,5917.05,45.932573
1641,2017-10-26 17:00:00.000,5917.05,5928.87,5911.0,5914.02,27.470028
1642,2017-10-26 17:30:00.000,5914.02,5929.89,5911.0,5928.97,42.832411
1643,2017-10-26 18:00:00.000,5928.98,5938.58,5912.04,5919.97,31.473112
1644,2017-10-26 18:30:00.000,5919.96,5919.97,5846.04,5855.61,33.736979
1645,2017-10-26 19:00:00.000,5855.62,5868.01,5805.0,5849.92,31.559679
1646,2017-10-26 19:30:00.000,5815.03,5867.98,5806.03,5834.38,17.724575
1647,2017-10-26 20:00:00.000,5834.59,5868.17,5834.59,5850.06,19.24335
1648,2017-10-26 20:30:00.000,5850.06,5866.98,5806.0,5810.0,52.363872
1649,2017-10-26 21:00:00.000,5806.01,5837.76,5757.09,5798.74,29.658914
1650,2017-10-26 21:30:00.000,5798.51,5819.93,5764.13,5765.01,30.043856
1651,2017-10-26 22:00:00.000,5780.22,5849.99,5757.0,5815.28,42.945182
1652,2017-10-26 22:30:00.000,5837.67,5912.01,5837.67,5854.37,29.307941
1653,2017-10-26 23:00:00.000,5854.38,5905.0,5854.33,5889.0,29.492059
1654,2017-10-26 23:30:00.000,5872.92,5899.37,5861.77,5861.77,36.044596
1655,2017-10-27 00:00:00.000,5861.77,5889.02,5861.76,5889.01,27.141351
1656,2017-10-27 00:30:00.000,5889.02,5973.19,5865.6,5973.19,45.192578
1657,2017-10-27 01:00:00.000,5973.19,5980.0,5930.04,5979.99,12.872866
1658,2017-10-27 01:30:00.000,5951.47,5977.96,5924.99,5942.97,13.70954
1659,2017-10-27 02:00:00.000,5929.0,5947.91,5905.02,5939.89,23.033784
1660,2017-10-27 02:30:00.000,5939.89,5958.71,5910.01,5920.08,44.901535
1661,2017-10-27 03:00:00.000,5920.08,5920.08,5860.06,5899.93,58.557883
1662,2017-10-27 03:30:00.000,5899.93,5910.02,5880.12,5905.0,32.500496
1663,2017-10-27 04:00:00.000,5904.99,5924.04,5881.43,5899.97,24.0438
1664,2017-10-27 04:30:00.000,5899.96,5924.96,5867.0,5892.11,20.038749
1665,2017-10-27 05:00:00.000,5889.97,5889.97,5861.01,5861.03,36.465929
1666,2017-10-27 05:30:00.000,5861.04,5870.07,5818.06,5842.24,30.940252
1667,2017-10-27 06:00:00.000,5842.01,5842.01,5770.23,5796.78,14.337497
1668,2017-10-27 06:30:00.000,5795.95,5836.99,5771.98,5836.99,29.52365
1669,2017-10-27 07:00:00.000,5821.15,5878.71,5821.15,5835.07,35.999074
1670,2017-10-27 07:30:00.000,5834.63,5878.93,5834.6,5874.49,27.29676
1671,2017-10-27 08:00:00.000,5874.43,5874.49,5840.01,5840.01,48.085467
1672,2017-10-27 08:30:00.000,5859.93,5876.79,5840.01,5868.0,44.037256
1673,2017-10-27 09:00:00.000,5868.01,5928.97,5868.01,5894.33,39.234091
1674,2017-10-27 09:30:00.000,5894.4,5922.94,5877.07,5888.99,27.543793
1675,2017-10-27 10:00:00.000,5888.96,5928.97,5863.48,5889.01,16.877811
1676,2017-10-27 10:30:00.000,5889.0,5889.0,5835.23,5839.88,15.124435
1677,2017-10-27 11:00:00.000,5835.23,5847.94,5808.03,5810.29,30.130395
1678,2017-10-27 11:30:00.000,5815.54,5847.38,5815.53,5843.18,32.977119
1679,2017-10-27 12:00:00.000,5843.03,5843.04,5775.0,5801.92,24.095604
1680,2017-10-27 12:30:00.000,5780.08,5801.91,5770.0,5790.0,16.494695
1681,2017-10-27 13:00:00.000,5789.98,5789.99,5735.0,5741.1,41.817252
1682,2017-10-27 13:30:00.000,5741.1,5747.97,5711.22,5740.01,23.429261
1683,2017-10-27 14:00:00.000,5741.01,5777.02,5731.01,5740.98,18.902306
1684,2017-10-27 14:30:00.000,5740.98,5800.85,5732.15,5751.96,22.071808
1685,2017-10-27 15:00:00.000,5752.08,5779.99,5730.0,5748.94,23.080244
1686,2017-10-27 15:30:00.000,5748.93,5774.92,5733.01,5771.01,46.110218
1687,2017-10-27 16:00:00.000,5771.01,5812.03,5750.53,5800.01,23.557887
1688,2017-10-27 16:30:00.000,5810.26,5810.26,5775.05,5793.79,5.672727
1689,2017-10-27 17:00:00.000,5792.13,5792.13,5760.68,5760.7,47.895083
1690,2017-10-27 17:30:00.000,5760.69,5789.63,5730.0,5754.97,35.367786
1691,2017-10-27 18:00:00.000,5730.0,5749.8,5700.0,5709.99,73.507916
1692,2017-11-08 19:00:00.000,7070.0,7244.98,6974.0,7188.96,104.520953
1693,2017-11-08 19:30:00.000,7188.87,7289.99,7069.99,7070.0,81.337427
1694,2017-11-08 20:00:00.000,7070.0,7070.0,6895.02,6948.0,136.192403
1695,2017-11-08 20:30:00.000,6931.01,7070.0,6900.0,6989.0,72.637985
1696,2017-11-08 21:00:00.000,6989.49,7157.0,6960.82,7099.44,93.082144
1697,2017-11-08 21:30:00.000,7099.44,7130.0,6988.9,6993.01,62.748371
1698,2017-11-08 22:00:00.000,6993.02,7168.22,6993.01,7167.96,67.768049
1699,2017-11-08 22:30:00.000,7167.96,7228.22,7160.01,7193.05,65.970769
1700,2017-11-08 23:00:00.000,7212.79,7251.89,7101.01,7251.89,54.88516
1701,2017-11-08 23:30:00.000,7185.58,7320.07,7185.08,7303.0,52.018277
1702,2017-11-09 00:00:00.000,7303.01,7312.98,7189.01,7228.86,64.023996
1703,2017-11-09 00:30:00.000,7228.78,7300.0,7130.01,7249.8,63.792598
1704,2017-11-09 01:00:00.000,7241.95,7344.97,7241.95,7295.48,60.54567
1705,2017-11-09 01:30:00.000,7287.46,7348.99,7266.77,7326.08,54.443225
1706,2017-11-09 02:00:00.000,7326.96,7384.0,7306.0,7375.97,58.487801
1707,2017-11-09 02:30:00.000,7375.55,7392.0,7304.63,7326.01,50.431205
1708,2017-11-09 03:00:00.000,7326.02,7370.0,7326.01,7365.04,41.067413
1709,2017-11-09 03:30:00.000,7365.04,7367.47,7242.03,7276.0,52.511229
1710,2017-11-09 04:00:00.000,7277.94,7344.0,7276.0,7278.98,60.459823
1711,2017-11-09 04:30:00.000,7287.0,7337.96,7260.01,7315.11,41.129512
1712,2017-11-09 05:00:00.000,7315.13,7382.01,7315.11,7379.49,53.951718
1713,2017-11-09 05:30:00.000,7379.48,7379.98,7321.01,7326.12,40.481331
1714,2017-11-09 06:00:00.000,7326.12,7351.99,7326.1,7337.04,30.831553
1715,2017-11-09 06:30:00.000,7337.06,7379.96,7327.9,7332.04,33.480815
1716,2017-11-09 07:00:00.000,7334.61,7357.92,7330.01,7345.02,38.91886
1717,2017-11-09 07:30:00.000,7345.01,7358.0,7345.0,7345.05,44.932765
1718,2017-11-09 08:00:00.000,7345.05,7374.0,7210.0,7244.46,67.50156
1719,2017-11-09 08:30:00.000,7214.02,7233.98,7125.28,7200.0,78.175487
1720,2017-11-09 09:00:00.000,7200.0,7214.29,7132.02,7155.01,64.479309
1721,2017-11-09 09:30:00.000,7155.02,7200.0,7133.01,7199.99,46.904522
1722,2017-11-09 10:00:00.000,7199.99,7199.99,7157.05,7180.08,35.285877
1723,2017-11-09 10:30:00.000,7180.08,7194.99,7157.0,7175.0,33.737157
1724,2017-11-09 11:00:00.000,7175.0,7175.0,7068.01,7070.01,41.094378
1725,2017-11-09 11:30:00.000,7070.03,7117.59,7040.0,7076.0,61.429554
1726,2017-11-09 12:00:00.000,7076.0,7099.99,7015.0,7086.36,38.895985
1727,2017-11-09 12:30:00.000,7065.02,7139.98,7040.08,7130.0,30.32918
1728,2017-11-09 13:00:00.000,7116.04,7132.02,7098.0,7132.01,26.628752
1729,2017-11-09 13:30:00.000,7132.01,7138.99,7100.01,7119.98,35.467331
1730,2017-11-09 14:00:00.000,7109.97,7159.0,7100.0,7150.0,52.306074
1731,2017-11-09 14:30:00.000,7153.98,7175.0,7105.03,7159.04,54.064573
1732,2017-11-09 15:00:00.000,7159.07,7179.0,7123.14,7151.22,44.105325
1733,2017-11-09 15:30:00.000,7130.02,7150.0,7100.0,7134.99,41.653596
1734,2017-11-09 16:00:00.000,7134.99,7135.0,7100.16,7111.33,25.032228
1735,2017-11-09 16:30:00.000,7111.34,7135.0,7100.0,7115.7,30.211585
1736,2017-11-09 17:00:00.000,7119.98,7168.68,7117.86,7150.03,21.890628
1737,2017-11-09 17:30:00.000,7150.02,7181.56,7150.02,7168.97,26.881911
1738,2017-11-09 18:00:00.000,7156.83,7179.19,7153.01,7161.13,23.226494
1739,2017-11-09 18:30:00.000,7161.15,7189.89,7116.23,7173.99,29.492361
1740,2017-11-09 19:00:00.000,7148.02,7169.97,7116.2,7122.01,19.352309
1741,2017-11-09 19:30:00.000,7125.04,7167.0,7116.21,7130.0,33.60324
1742,2017-11-09 20:00:00.000,7150.02,7184.38,7130.0,7162.14,22.733151
1743,2017-11-09 20:30:00.000,7179.99,7180.0,7120.96,7149.99,28.488532
1744,2017-11-09 21:00:00.000,7149.98,7150.01,7116.21,7141.21,16.115457
1745,2017-11-09 21:30:00.000,7141.21,7141.21,7070.02,7101.0,27.844759
1746,2017-11-09 22:00:00.000,7085.02,7128.01,7070.06,7080.18,14.557992
1747,2017-11-09 22:30:00.000,7099.99,7100.0,7070.06,7092.95,11.669578
1748,2017-11-09 23:00:00.000,7090.0,7090.0,7038.38,7079.96,11.542033
1749,2017-11-09 23:30:00.000,7050.08,7079.99,7035.64,7079.99,29.207876
1750,2017-11-10 00:00:00.000,7079.0,7141.0,7050.01,7093.06,13.84327
1751,2017-11-10 00:30:00.000,7100.01,7211.13,7100.0,7211.13,27.913291
1752,2017-11-10 01:00:00.000,7200.0,7232.99,7181.15,7223.0,24.341732
1753,2017-11-10 01:30:00.000,7198.23,7230.98,7198.23,7210.51,18.236557
1754,2017-11-10 02:00:00.000,7210.52,7232.99,7187.88,7232.99,39.122414
1755,2017-11-10 02:30:00.000,7224.0,7250.0,7200.0,7217.0,37.374921
1756,2017-11-10 03:00:00.000,7204.77,7258.98,7191.64,7250.0,37.095557
1757,2017-11-10 03:30:00.000,7250.02,7264.42,7213.4,7213.41,41.995647
1758,2017-11-10 04:00:00.000,7223.79,7263.0,7223.79,7262.98,22.087086
1759,2017-11-10 04:30:00.000,7245.11,7262.99,7245.11,7259.9,47.186946
1760,2017-11-10 05:00:00.000,7259.9,7279.91,7259.9,7262.0,37.102417
1761,2017-11-10 05:30:00.000,7262.0,7269.35,7160.1,7168.35,37.903086
1762,2017-11-10 06:00:00.000,7160.08,7186.96,7118.61,7162.17,34.910001
1763,2017-11-10 06:30:00.000,7162.17,7188.0,7150.66,7179.94,18.026174
1764,2017-11-10 07:00:00.000,7187.96,7190.0,7140.02,7150.07,43.894475
1765,2017-11-10 07:30:00.000,7150.06,7178.99,7149.18,7149.18,24.921416
1766,2017-11-10 08:00:00.000,7149.19,7149.19,7051.0,7128.99,89.871831
1767,2017-11-10 08:30:00.000,7126.98,7157.99,7124.98,7152.98,41.496846
1768,2017-11-10 09:00:00.000,7152.99,7179.41,7131.04,7165.77,36.75114
1769,2017-11-10 09:30:00.000,7166.15,7185.0,7035.66,7059.99,76.516804
1770,2017-11-10 10:00:00.000,7059.98,7099.98,7030.9,7085.01,48.047709
1771,2017-11-10 10:30:00.000,7086.96,7087.99,7020.0,7054.0,40.090133
1772,2017-11-10 11:00:00.000,7054.0,7054.78,6901.0,6901.56,79.588575
1773,2017-11-10 11:30:00.000,6901.0,6915.01,6800.0,6831.2,174.708888
1774,2017-11-10 12:00:00.000,6831.2,6858.78,6730.0,6798.32,199.698463
1775,2017-11-10 12:30:00.000,6798.08,6819.99,6508.0,6629.98,131.603803
1776,2017-11-10 13:00:00.000,6610.25,6750.0,6560.0,6670.0,150.53971
1777,2017-11-10 13:30:00.000,6669.98,6800.0,6626.01,6780.0,147.186392
1778,2017-11-10 14:00:00.000,6790.0,6824.07,6723.01,6769.78,66.444461
1779,2017-11-10 14:30:00.000,6759.99,6799.0,6720.0,6720.0,83.352053
1780,2017-11-10 15:00:00.000,6711.01,6744.97,6666.03,6710.86,65.586233
1781,2017-11-10 15:30:00.000,6710.86,6781.26,6710.86,6760.02,77.092296
1782,2017-11-10 16:00:00.000,6760.02,6910.0,6760.01,6850.0,68.307245
1783,2017-11-10 16:30:00.000,6850.0,6889.32,6800.23,6825.01,46.861584
1784,2017-11-10 17:00:00.000,6825.0,6843.79,6649.98,6678.0,63.313959
1785,2017-11-10 17:30:00.000,6678.0,6845.03,6640.05,6728.02,48.340727
1786,2017-11-10 18:00:00.000,6727.04,6727.04,6509.0,6509.0,70.513403
1787,2017-11-10 18:30:00.000,6513.99,6521.0,6385.0,6400.0,113.790362
1788,2017-11-10 19:00:00.000,6399.99,6595.0,6351.0,6554.6,121.629824
1789,2017-11-10 19:30:00.000,6555.6,6600.0,6469.98,6526.31,111.61003
1790,2017-11-10 20:00:00.000,6526.31,6526.33,6325.02,6369.99,93.482336
1791,2017-11-10 20:30:00.000,6366.58,6410.11,6255.01,6279.97,81.621128
1792,2017-11-10 21:00:00.000,6266.03,6532.79,6266.03,6490.07,131.325613
1793,2017-11-10 21:30:00.000,6490.07,6600.95,6475.01,6487.83,73.681835
1794,2017-11-10 22:00:00.000,6487.83,6645.1,6482.83,6643.46,69.80291
1795,2017-11-10 22:30:00.000,6643.96,6699.99,6590.53,6668.0,67.0251
1796,2017-11-10 23:00:00.000,6657.05,6658.11,6550.0,6579.81,40.803538
1797,2017-11-10 23:30:00.000,6579.89,6598.95,6442.13,6506.98,38.064184
1798,2017-11-11 00:00:00.000,6503.0,6574.35,6453.03,6534.86,46.104683
1799,2017-11-11 00:30:00.000,6527.4,6689.0,6526.41,6679.57,68.604061
1800,2017-11-11 01:00:00.000,6676.57,6736.0,6665.92,6699.49,71.729101
1801,2017-11-11 01:30:00.000,6699.98,6797.97,6699.98,6789.97,48.831462
1802,2017-11-11 02:00:00.000,6788.0,6797.98,6688.98,6689.0,44.879176
1803,2017-11-11 02:30:00.000,6688.99,6768.4,6684.98,6749.98,52.543169
1804,2017-11-11 03:00:00.000,6754.86,6755.0,6652.28,6657.45,51.978553
1805,2017-11-11 03:30:00.000,6669.81,6744.0,6650.0,6730.0,43.860942
1806,2017-11-11 04:00:00.000,6730.02,6753.96,6687.57,6715.2,42.270318
1807,2017-11-11 04:30:00.000,6715.52,6766.99,6711.94,6765.08,31.368498
1808,2017-11-11 05:00:00.000,6765.08,6765.08,6656.04,6656.04,35.358787
1809,2017-11-11 05:30:00.000,6656.03,6673.91,6601.02,6603.03,28.699661
1810,2017-11-11 06:00:00.000,6613.03,6669.94,6610.01,6643.0,23.063522
1811,2017-11-11 06:30:00.000,6643.02,6669.89,6635.03,6652.16,31.935245
1812,2017-11-11 07:00:00.000,6652.34,6684.48,6610.0,6616.33,34.283483
1813,2017-11-11 07:30:00.000,6616.23,6616.74,6553.35,6578.74,45.029943
1814,2017-11-11 08:00:00.000,6578.74,6650.0,6560.11,6645.47,26.107363
1815,2017-11-11 08:30:00.000,6645.49,6708.68,6621.57,6704.86,44.489794
1816,2017-11-11 09:00:00.000,6698.97,6698.97,6590.01,6630.95,35.561337
1817,2017-11-11 09:30:00.000,6649.73,6670.0,6616.43,6616.51,27.584006
1818,2017-11-11 10:00:00.000,6616.52,6650.49,6606.96,6623.06,18.866676
1819,2017-11-11 10:30:00.000,6630.27,6630.28,6501.0,6505.29,30.658434
1820,2017-11-11 11:00:00.000,6505.29,6547.31,6450.01,6478.37,53.773596
1821,2017-11-11 11:30:00.000,6478.52,6500.0,6402.01,6410.02,54.610013
1822,2017-11-11 12:00:00.000,6410.02,6418.0,6278.03,6384.27,73.829496
1823,2017-11-11 12:30:00.000,6415.62,6435.0,6301.12,6315.01,50.489279
1824,2017-11-11 13:00:00.000,6324.98,6328.58,6200.0,6202.0,98.456644
1825,2017-11-11 13:30:00.000,6202.0,6478.0,6125.0,6355.0,222.044502
1826,2017-11-11 14:00:00.000,6389.98,6465.99,6301.01,6330.33,95.187611
1827,2017-11-11 14:30:00.000,6330.38,6433.89,6288.0,6339.93,103.513007
1828,2017-11-11 15:00:00.000,6330.0,6339.93,6280.0,6339.93,86.05434
1829,2017-11-11 15:30:00.000,6339.93,6340.05,6193.69,6285.84,98.301006
1830,2017-11-11 16:00:00.000,6230.47,6358.99,6134.0,6305.85,142.310042
1831,2017-11-11 16:30:00.000,6300.0,6339.0,6277.11,6277.45,49.642463
1832,2017-11-11 17:00:00.000,6277.46,6313.96,6260.52,6299.96,48.566547
1833,2017-11-11 17:30:00.000,6299.97,6301.0,6233.56,6256.1,55.147651
1834,2017-11-11 18:00:00.000,6256.12,6298.99,6255.39,6258.59,59.137791
1835,2017-11-11 18:30:00.000,6255.42,6255.42,6121.02,6150.99,59.625221
1836,2017-11-11 19:00:00.000,6151.04,6309.99,6100.0,6270.15,107.13272
1837,2017-11-11 19:30:00.000,6270.17,6309.98,6230.61,6240.03,34.746226
1838,2017-11-11 20:00:00.000,6234.11,6248.0,6215.0,6229.93,55.909661
1839,2017-11-11 20:30:00.000,6215.09,6393.19,6195.01,6370.21,43.807237
1840,2017-11-11 21:00:00.000,6370.24,6393.52,6302.03,6360.75,52.175246
1841,2017-11-11 21:30:00.000,6386.82,6415.45,6327.32,6399.09,52.939285
1842,2017-11-11 22:00:00.000,6410.0,6410.0,6335.01,6341.18,36.926662
1843,2017-11-11 22:30:00.000,6344.66,6360.01,6200.01,6249.99,41.157622
1844,2017-11-11 23:00:00.000,6249.94,6265.0,6105.0,6200.04,42.33813
1845,2017-11-11 23:30:00.000,6200.04,6345.98,6180.02,6245.05,52.526649
1846,2017-11-12 00:00:00.000,6245.05,6245.05,6180.04,6200.03,32.685406
1847,2017-11-12 00:30:00.000,6200.01,6200.03,6160.05,6162.73,46.256849
1848,2017-11-12 01:00:00.000,6162.72,6209.0,6120.01,6130.43,66.463744
1849,2017-11-12 01:30:00.000,6142.06,6189.97,6060.01,6065.0,104.900011
1850,2017-11-12 02:00:00.000,6060.66,6074.28,5930.0,6000.0,167.316749
1851,2017-11-12 02:30:00.000,5985.36,6054.99,5900.0,5949.99,94.592918
1852,2017-11-12 03:00:00.000,5949.96,5980.67,5870.0,5887.36,106.141536
1853,2017-11-12 03:30:00.000,5871.12,6045.16,5830.0,5956.02,201.969917
1854,2017-11-12 04:00:00.000,5956.0,6054.99,5925.03,5948.97,112.510959
1855,2017-11-12 04:30:00.000,5948.93,6008.14,5832.0,5846.0,92.104951
1856,2017-11-12 05:00:00.000,5854.99,5869.49,5600.0,5698.0,169.633735
1857,2017-11-12 05:30:00.000,5697.48,5800.0,5585.02,5739.97,158.055404
1858,2017-11-12 06:00:00.000,5702.23,5734.97,5451.0,5524.01,151.507878
1859,2017-11-12 06:30:00.000,5530.0,5600.0,5325.01,5549.97,295.068414
1860,2017-11-12 07:00:00.000,5525.0,6310.0,5510.0,6095.02,377.789633
1861,2017-11-12 07:30:00.000,6095.04,6148.99,5700.0,6060.0,213.028523
1862,2017-11-12 08:00:00.000,6089.77,6630.0,6012.03,6257.74,269.359057
1863,2017-11-12 08:30:00.000,6290.01,6339.98,6012.0,6144.71,166.162396
1864,2017-11-12 09:00:00.000,6100.05,6144.68,5784.22,5936.02,125.419828
1865,2017-11-12 09:30:00.000,5985.0,6215.21,5936.04,6050.0,121.03998
1866,2017-11-12 10:00:00.000,6050.0,6173.3,6002.35,6101.0,109.582482
1867,2017-11-12 10:30:00.000,6101.01,6297.98,6097.72,6259.99,116.511481
1868,2017-11-12 11:00:00.000,6273.9,6445.0,6273.9,6379.99,101.885675
1869,2017-11-12 11:30:00.000,6379.99,6392.51,6118.0,6241.71,86.601188
1870,2017-11-12 12:00:00.000,6241.71,6247.75,6120.01,6227.9,50.511666
1871,2017-11-12 12:30:00.000,6224.99,6228.0,6066.58,6150.02,61.511583
1872,2017-11-12 13:00:00.000,6150.03,6225.0,5983.51,6064.02,134.312431
1873,2017-11-12 13:30:00.000,6098.98,6228.0,6035.29,6118.01,65.022705
1874,2017-11-12 14:00:00.000,6100.02,6200.0,6100.0,6119.84,40.190447
1875,2017-11-12 14:30:00.000,6119.84,6200.8,6100.0,6100.0,50.834087
1876,2017-11-12 15:00:00.000,6100.0,6236.9,6100.0,6217.06,119.807042
1877,2017-11-12 15:30:00.000,6137.23,6320.0,6137.23,6200.02,67.546232
1878,2017-11-12 16:00:00.000,6219.8,6219.96,6130.0,6169.79,34.441525
1879,2017-11-12 16:30:00.000,6169.79,6189.94,6080.0,6080.11,39.940584
1880,2017-11-12 17:00:00.000,6080.14,6124.99,6072.0,6089.99,46.276904
1881,2017-11-12 17:30:00.000,6074.04,6144.96,6002.0,6063.34,32.384642
1882,2017-11-12 18:00:00.000,6061.87,6147.98,6030.33,6100.01,20.959689
1883,2017-11-12 18:30:00.000,6100.01,6199.99,6086.12,6141.33,52.161317
1884,2017-11-12 19:00:00.000,6159.99,6190.24,6100.09,6100.13,45.308811
1885,2017-11-12 19:30:00.000,6133.46,6133.46,5911.0,6020.06,64.509144
1886,2017-11-12 20:00:00.000,6020.07,6099.37,6020.06,6026.02,48.686164
1887,2017-11-12 20:30:00.000,6068.95,6089.99,5911.01,5947.9,39.974717
